target_gene,ensembl_id,peak_condition,direction,abs_emp_z,peak_signed_score,genetics_autoimmune,autoimmune_ot_score,ot_autoimmune_disease,ot_top_disease,ot_top_score,lof_bin,lof_constrained,mis_z,genetics_tier
PLCL1,ENSG00000115896,Rest,brake_agonize,3.7519655,0.5211999,0.8356722280633442,0.8356722280633442,allergic rhinitis,Abnormality of the skeletal system,0.443,2.0,False,1.691100001335144,strong
PLCL2,ENSG00000154822,Stim8hr,brake_agonize,2.816418,0.4021926,0.8695219903101522,0.8695219903101522,,,,,False,,strong
PLEK,ENSG00000115956,Rest,brake_agonize,3.6888459,0.42247513,0.305,0.1340131857180747,multiple sclerosis,venous thromboembolism,0.491,3.0,False,0.5014299750328064,moderate
PLEKHA2,ENSG00000169499,Stim8hr,brake_agonize,2.9691925,0.37683204,0.0,0.0,,,,,False,,none
PLEKHA5,ENSG00000052126,Stim48hr,brake_agonize,4.2189226,0.7475054,0.1629012703909195,0.1629012703909195,,smoking initiation,0.399,0.0,True,0.8499699831008911,weak
PLEKHB1,ENSG00000021300,Rest,driver_antagonize,3.2808518,-0.43155065,0.0,0.0,,,,,False,,none
PLEKHB2,ENSG00000115762,Rest,driver_antagonize,3.2060928,-0.52856785,0.0,0.0,,,,,False,,none
PLEKHF1,ENSG00000166289,Stim48hr,brake_agonize,3.3008292,0.44913116,0.0,0.0,,,,,False,,none
PLEKHF2,ENSG00000175895,Stim48hr,driver_antagonize,2.919406,-0.43476573,0.0,0.0,,,,,False,,none
PLEKHM1,ENSG00000225190,Stim48hr,driver_antagonize,3.7897654,-0.5995626,0.2849173590732781,0.2849173590732781,,"osteopetrosis, autosomal dominant 3",0.519,1.0,True,4.392899990081787,moderate
PLEKHO2,ENSG00000241839,Rest,driver_antagonize,4.4290032,-0.5938738,0.0,0.0,,,,,False,,none
PLOD3,ENSG00000106397,Stim8hr,driver_antagonize,4.1355557,-0.62629426,0.0,0.0,,,,,False,,none
PLPP5,ENSG00000147535,Stim48hr,driver_antagonize,3.735088,-0.49539563,0.0,0.0,,,,,False,,none
PML,ENSG00000140464,Stim8hr,driver_antagonize,3.4960103,-0.50914985,0.0,0.0,,,,,False,,none
PNPLA8,ENSG00000135241,Stim48hr,driver_antagonize,3.1259701,-0.526776,0.3620794290211545,0.3620794290211545,,,,,False,,moderate
PNPT1,ENSG00000138035,Rest,brake_agonize,6.123271,1.2597921,0.4466805383189284,0.4466805383189284,,combined oxidative phosphorylation defect type 13,0.807,2.0,False,0.2880899906158447,moderate
POC1B,ENSG00000139323,Stim8hr,driver_antagonize,3.1977983,-0.44281578,0.0,0.0,,,,,False,,none
PODXL,ENSG00000128567,Stim48hr,driver_antagonize,3.6390722,-0.58268803,0.0,0.0,,,,,False,,none
PODXL2,ENSG00000114631,Stim8hr,brake_agonize,3.5628984,0.5413246,0.2233518256620794,0.2233518256620794,asthma,ovarian neoplasm,0.334,1.0,True,0.9641900062561035,weak
POGLUT2,ENSG00000134901,Stim8hr,driver_antagonize,3.2894416,-0.48230016,0.0,0.0,,,,,False,,none
POLI,ENSG00000101751,Stim48hr,driver_antagonize,3.4191206,-0.5077316,0.8194090160696781,0.8194090160696781,asthma,asthma,0.445,8.0,False,-0.8772600293159485,strong
POLR2L,ENSG00000177700,Stim48hr,driver_antagonize,2.9978852,-0.46507403,0.0,0.0,,,,,False,,none
POLRMT,ENSG00000099821,Stim8hr,brake_agonize,3.108867,0.5572164,0.0,0.0,,,,,False,,none
POMT2,ENSG00000009830,Rest,brake_agonize,3.359892,0.51889986,0.0,0.0,,,,,False,,none
PON2,ENSG00000105854,Stim8hr,driver_antagonize,4.303024,-0.64465684,0.0,0.0,,,,,False,,none
POR,ENSG00000127948,Stim8hr,driver_antagonize,4.1311297,-0.6230642,0.0,0.0,,,,,False,,none
POU2F2,ENSG00000028277,Stim48hr,brake_agonize,3.2848606,0.5449402,0.0,0.0,,,,,False,,none
PPAT,ENSG00000128059,Stim48hr,driver_antagonize,3.7972553,-0.6563135,0.0,0.0,,,,,False,,none
PPCDC,ENSG00000138621,Stim48hr,brake_agonize,3.4759665,0.70900774,0.4537526109881801,0.4537526109881801,autoimmune disorder of central nervous system,neurodegenerative disease,0.37,7.0,False,0.7466700077056885,moderate
PPDPF,ENSG00000125534,Rest,brake_agonize,4.458833,1.1816889,0.0,0.0,,,,,False,,none
PPIF,ENSG00000108179,Stim48hr,brake_agonize,3.7772272,0.5587549,0.4715776836149208,0.4715776836149208,psoriasis,neurodegenerative disease,0.5,8.0,False,-0.8507000207901001,moderate
PPIG,ENSG00000138398,Stim48hr,driver_antagonize,4.75432,-0.66627944,0.0,0.0,,,,,False,,none
PPIH,ENSG00000171960,Stim8hr,brake_agonize,4.472696,0.9559417,0.0,0.0,,,,,False,,none
PPP1R13B,ENSG00000088808,Stim8hr,driver_antagonize,5.3871946,-0.6773096,0.0,0.0,,,,,False,,none
PPP1R14B,ENSG00000173457,Stim48hr,driver_antagonize,2.9182243,-0.4845947,0.0,0.0,,,,,False,,none
PPP1R15A,ENSG00000087074,Stim8hr,driver_antagonize,2.9351408,-0.40254924,0.0,0.0,,,,,False,,none
PPP1R15B,ENSG00000158615,Stim48hr,driver_antagonize,3.7799487,-0.62022245,0.0,0.0,,,,,False,,none
PPP1R18,ENSG00000146112,Stim8hr,driver_antagonize,4.8022647,-0.7460653,0.0,0.0,,,,,False,,none
PPP1R3B,ENSG00000173281,Stim48hr,driver_antagonize,3.6200213,-0.6317598,0.3919037112266011,0.3919037112266011,allergic rhinitis,neurodegenerative disease,0.505,4.0,False,-1.3711999654769897,moderate
PPP1R3F,ENSG00000049769,Stim48hr,brake_agonize,3.8887088,0.5795709,0.0,0.0,,,,,False,,none
PPP1R9B,ENSG00000108819,Stim48hr,brake_agonize,3.6554902,0.5410263,0.0,0.0,,,,,False,,none
PPP2R2A,ENSG00000221914,Stim8hr,brake_agonize,3.646714,0.42478475,0.4363634571495318,0.4363634571495318,autoimmune disorder of central nervous system,neurodegenerative disease,0.568,0.0,True,4.4593000411987305,moderate
PPP2R5C,ENSG00000078304,Stim48hr,driver_antagonize,3.4859543,-0.5337174,0.387,0.359100452187985,"chronic myelogenous leukemia, BCR-ABL1 positive",Houge-Janssens syndrome 4,0.535,0.0,True,4.069499969482422,moderate
PPP3CA,ENSG00000138814,Stim8hr,driver_antagonize,2.882801,-0.49651647,0.0,0.0,,,,,False,,none
PPP3R1,ENSG00000221823,Stim8hr,driver_antagonize,3.2788477,-0.6422363,0.0,0.0,,,,,False,,none
PPP4R2,ENSG00000163605,Stim8hr,driver_antagonize,6.5794525,-1.061335,0.074,0.0,acute myeloid leukemia,neurodegenerative disease,0.44,3.0,False,-0.5228099822998047,none
PPP5C,ENSG00000011485,Stim48hr,driver_antagonize,3.7313082,-0.55440825,0.708637297789499,0.708637297789499,Crohn disease,Crohn disease,0.377,1.0,True,3.0039000511169434,strong
PPP6C,ENSG00000119414,Stim48hr,brake_agonize,3.6780248,0.71611863,0.0,0.0,,,,,False,,none
PPRC1,ENSG00000148840,Stim8hr,brake_agonize,2.991264,0.48706186,0.0,0.0,,,,,False,,none
PPT2,ENSG00000221988,Stim8hr,driver_antagonize,3.140305,-0.44134906,0.0,0.0,,,,,False,,none
PRDM5,ENSG00000138738,Stim8hr,driver_antagonize,2.8879867,-0.5051175,0.0,0.0,,,,,False,,none
PRELID1,ENSG00000169230,Stim48hr,driver_antagonize,4.2824793,-0.71296424,0.2880932563246204,0.2880932563246204,asthma,neurodegenerative disease,0.54,3.0,False,1.9931000471115112,moderate
PREPL,ENSG00000138078,Stim8hr,driver_antagonize,3.7330189,-0.49928406,0.0,0.0,,,,,False,,none
PRF1,ENSG00000180644,Rest,driver_antagonize,3.988245,-0.59389305,0.0,0.0,,,,,False,,none
PRG4,ENSG00000116690,Stim48hr,driver_antagonize,3.6354089,-0.5101959,0.0,0.0,,,,,False,,none
PRKCQ,ENSG00000065675,Stim8hr,driver_antagonize,3.8381424,-0.54573977,0.928449942677044,0.928449942677044,acute myeloid leukemia,acute myeloid leukemia,0.541,1.0,True,3.233099937438965,strong
PRKCSH,ENSG00000130175,Stim8hr,driver_antagonize,4.0871243,-0.6548883,0.396205300273155,0.396205300273155,,polycystic liver disease 1,0.765,2.0,False,0.3972499966621399,moderate
PRKD2,ENSG00000105287,Stim48hr,brake_agonize,2.9919908,0.483969,0.4406723299527147,0.4406723299527147,,,,,False,,moderate
PRKX,ENSG00000183943,Stim48hr,driver_antagonize,4.389834,-0.62252116,0.5418464986406509,0.5418464986406509,Hashimoto thyroiditis,neurodegenerative disease,0.486,,False,,strong
PRPF39,ENSG00000185246,Stim48hr,brake_agonize,3.7190015,0.72390646,0.0,0.0,,,,,False,,none
PRPSAP1,ENSG00000161542,Stim8hr,driver_antagonize,3.0733058,-0.36937168,0.0,0.0,,,,,False,,none
PRR12,ENSG00000126464,Rest,brake_agonize,3.4326425,0.6037696,0.0,0.0,,,,,False,,none
PRR22,ENSG00000212123,Stim8hr,driver_antagonize,3.506274,-0.5574408,0.0,0.0,,,,,False,,none
PRR7,ENSG00000131188,Stim48hr,driver_antagonize,3.0558927,-0.4127843,0.0,0.0,,,,,False,,none
PRRC2A,ENSG00000204469,Stim48hr,driver_antagonize,3.7243476,-0.6120935,0.0,0.0,,,,,False,,none
PRSS21,ENSG00000007038,Stim8hr,driver_antagonize,4.2823544,-0.6780203,0.0,0.0,,,,,False,,none
PRXL2A,ENSG00000122378,Stim48hr,driver_antagonize,3.978645,-0.5220471,0.0,0.0,,,,,False,,none
PSIP1,ENSG00000164985,Stim48hr,driver_antagonize,3.7341955,-0.6603766,0.0,0.0,,,,,False,,none
PSMB9,ENSG00000240065,Rest,brake_agonize,7.097032,1.3160408,0.608,0.2223687330282018,plasma cell myeloma,plasma cell myeloma,0.608,4.0,False,0.8818899989128113,strong
PSMD10,ENSG00000101843,Rest,driver_antagonize,3.0929558,-0.43544626,0.0,0.0,,,,,False,,none
PSMD5,ENSG00000095261,Stim8hr,driver_antagonize,2.7825696,-0.40023136,0.420153874492111,0.420153874492111,,,,,False,,moderate
PSME1,ENSG00000092010,Rest,brake_agonize,5.816512,0.8808501,0.0,0.0,,,,,False,,none
PSME3IP1,ENSG00000172775,Rest,brake_agonize,3.601226,0.4202977,0.0,0.0,,,,,False,,none
PSMF1,ENSG00000125818,Stim48hr,brake_agonize,4.1555057,0.70685464,0.0,0.0,,,,,False,,none
PSRC1,ENSG00000134222,Stim48hr,driver_antagonize,3.029867,-0.41724357,0.0,0.0,,,,,False,,none
PSTPIP1,ENSG00000140368,Stim8hr,brake_agonize,2.8724747,0.34760904,0.7243723135398559,0.7243723135398559,,,,,False,,strong
PTBP1,ENSG00000011304,Stim48hr,driver_antagonize,3.1065428,-0.54614645,0.0,0.0,,,,,False,,none
PTBP3,ENSG00000119314,Stim48hr,driver_antagonize,3.0382333,-0.49171403,0.0,0.0,,,,,False,,none
PTDSS1,ENSG00000156471,Stim8hr,driver_antagonize,2.9804807,-0.51279765,0.0,0.0,,,,,False,,none
PTER,ENSG00000165983,Rest,driver_antagonize,3.5460877,-0.6040919,0.0,0.0,,,,,False,,none
PTGES3,ENSG00000110958,Stim8hr,driver_antagonize,3.07843,-0.47274837,0.1008705149838391,0.1008705149838391,,,,,False,,weak
PTGIR,ENSG00000160013,Stim8hr,driver_antagonize,3.9356275,-0.5175838,0.4941541794109835,0.4941541794109835,,pulmonary arterial hypertension,0.611,9.0,False,-0.8788700103759766,moderate
PTPN2,ENSG00000175354,Rest,brake_agonize,5.0367203,1.0220441,0.8935231135968951,0.8935231135968951,rheumatoid arthritis,rheumatoid arthritis,0.484,2.0,False,1.7163000106811523,strong
PTPN7,ENSG00000143851,Rest,brake_agonize,3.0659518,0.5029647,0.0,0.0,,,,,False,,none
PTPRM,ENSG00000173482,Stim48hr,driver_antagonize,5.0062437,-0.7471738,0.0,0.0,,,,,False,,none
PUS7,ENSG00000091127,Stim8hr,brake_agonize,3.7614892,0.48698032,0.0,0.0,,,,,False,,none
PVR,ENSG00000073008,Rest,driver_antagonize,3.202258,-0.3586205,0.5111471386706514,0.5111471386706514,,,,,False,,strong
PWWP2B,ENSG00000171813,Rest,driver_antagonize,3.181667,-0.52330065,0.0,0.0,,,,,False,,none
PXK,ENSG00000168297,Stim48hr,driver_antagonize,3.2069938,-0.430004,0.5956509557059404,0.5956509557059404,,,,,False,,strong
PXMP4,ENSG00000101417,Rest,driver_antagonize,3.4154692,-0.5711837,0.0,0.0,,,,,False,,none
PYCARD,ENSG00000103490,Stim8hr,driver_antagonize,3.3433077,-0.43814197,0.0,0.0,,,,,False,,none
PYCR1,ENSG00000183010,Stim48hr,driver_antagonize,4.2927356,-0.6727853,0.0,0.0,,,,,False,,none
QNG1,ENSG00000165118,Stim8hr,brake_agonize,3.1097825,0.59940255,0.0,0.0,,,,,False,,none
QPCT,ENSG00000115828,Stim8hr,brake_agonize,2.876532,0.38232383,0.0,0.0,,,,,False,,none
QSER1,ENSG00000060749,Stim8hr,brake_agonize,3.577966,0.43385485,0.0,0.0,,,,,False,,none
QSOX2,ENSG00000165661,Stim48hr,driver_antagonize,3.2381427,-0.42476737,0.0,0.0,,,,,False,,none
RAB10,ENSG00000084733,Stim48hr,driver_antagonize,3.0050793,-0.43118668,0.0,0.0,,,,,False,,none
RAB12,ENSG00000206418,Stim8hr,driver_antagonize,3.3963604,-0.4933332,0.3835545528747264,0.3835545528747264,,,,,False,,moderate
RAB13,ENSG00000143545,Stim48hr,brake_agonize,3.3883147,0.49189094,0.0,0.0,,,,,False,,none
RAB21,ENSG00000080371,Stim48hr,driver_antagonize,2.938629,-0.5260018,0.0,0.0,,,,,False,,none
RAB22A,ENSG00000124209,Stim8hr,driver_antagonize,3.6600888,-0.4974736,0.0,0.0,,,,,False,,none
RAB24,ENSG00000169228,Stim8hr,driver_antagonize,4.3560514,-0.6369892,0.0,0.0,,,,,False,,none
RAB28,ENSG00000157869,Rest,brake_agonize,3.4708498,0.5275636,0.3628127197901791,0.3628127197901791,,Cone rod dystrophy,0.71,7.0,False,-0.003410100005567074,moderate
RAB33B,ENSG00000172007,Stim8hr,driver_antagonize,2.781943,-0.40018687,0.0,0.0,,,,,False,,none
RAB34,ENSG00000109113,Stim48hr,driver_antagonize,3.0413454,-0.4693236,0.0,0.0,,,,,False,,none
RAB39B,ENSG00000155961,Rest,brake_agonize,3.5817735,0.45749012,0.1005681812238545,0.1005681812238545,,early-onset parkinsonism-intellectual disability syndrome,0.768,,False,,weak
RAB3A,ENSG00000105649,Stim48hr,driver_antagonize,3.5002263,-0.50733536,0.0,0.0,,,,,False,,none
RAB3GAP1,ENSG00000115839,Stim8hr,brake_agonize,4.855748,0.66762394,0.0,0.0,,,,,False,,none
RAB3GAP2,ENSG00000118873,Stim8hr,driver_antagonize,2.9779742,-0.39627156,0.0,0.0,,,,,False,,none
RAB5A,ENSG00000144566,Stim8hr,driver_antagonize,2.8694906,-0.49666202,0.0,0.0,,,,,False,,none
RAB5C,ENSG00000108774,Stim8hr,brake_agonize,2.9319928,0.5219164,0.3342986039994975,0.3342986039994975,,,,,False,,moderate
RAB7A,ENSG00000075785,Stim8hr,driver_antagonize,3.3890471,-0.47372356,0.0,0.0,,,,,False,,none
RAB9A,ENSG00000123595,Stim8hr,driver_antagonize,2.775632,-0.3971208,0.0,0.0,,,,,False,,none
RABEP2,ENSG00000177548,Stim8hr,brake_agonize,3.5393093,0.42297733,0.0,0.0,,,,,False,,none
RABGAP1,ENSG00000011454,Stim48hr,driver_antagonize,3.6283906,-0.48712778,0.0,0.0,,,,,False,,none
RABGAP1L,ENSG00000152061,Stim8hr,driver_antagonize,3.3216388,-0.45967695,0.1891577413924036,0.1891577413924036,,,,,False,,weak
RAD1,ENSG00000113456,Stim8hr,brake_agonize,3.3870883,0.44426963,0.0,0.0,,,,,False,,none
RAD50,ENSG00000113522,Stim48hr,driver_antagonize,2.9258296,-0.6205189,0.6585592839793569,0.6585592839793569,,,,,False,,strong
RAD51B,ENSG00000182185,Rest,brake_agonize,3.545432,0.5683159,0.6890976794137071,0.6890976794137071,asthma,cancer,0.538,7.0,False,0.7346400022506714,strong
RAD54B,ENSG00000197275,Rest,driver_antagonize,4.6093726,-0.6746593,0.0,0.0,,,,,False,,none
RALBP1,ENSG00000017797,Stim48hr,brake_agonize,3.554343,0.5075148,0.0,0.0,,,,,False,,none
RAMP1,ENSG00000132329,Stim48hr,brake_agonize,3.432362,0.39570764,0.0,0.0,,,,,False,,none
RANBP6,ENSG00000137040,Stim48hr,driver_antagonize,3.1701903,-0.47030392,0.6237864591126508,0.6237864591126508,,,,,False,,strong
RAP1GDS1,ENSG00000138698,Stim48hr,driver_antagonize,2.9905312,-0.45243835,0.0,0.0,,,,,False,,none
RAP2A,ENSG00000125249,Stim8hr,driver_antagonize,2.9917243,-0.42137584,0.0,0.0,,,,,False,,none
RAP2B,ENSG00000181467,Stim8hr,driver_antagonize,3.2189252,-0.47010574,0.0,0.0,,,,,False,,none
RASGRP3,ENSG00000152689,Stim48hr,driver_antagonize,3.2958744,-0.46332788,0.5343412116896414,0.5343412116896414,,,,,False,,strong
RAVER1,ENSG00000161847,Stim8hr,driver_antagonize,2.723378,-0.45259547,0.3453325152016974,0.3453325152016974,,,,,False,,moderate
RAVER2,ENSG00000162437,Stim8hr,brake_agonize,3.0033054,0.45229265,0.6408449459689477,0.6408449459689477,,,,,False,,strong
RB1,ENSG00000139687,Stim8hr,driver_antagonize,3.7427406,-0.5000509,0.0,0.0,,,,,False,,none
RBCK1,ENSG00000125826,Stim48hr,driver_antagonize,5.470741,-1.1033933,0.0,0.0,,,,,False,,none
RBFA,ENSG00000101546,Stim8hr,brake_agonize,3.6121056,0.65242034,0.0,0.0,,,,,False,,none
RBL1,ENSG00000080839,Rest,driver_antagonize,3.2592568,-0.46609208,0.0,0.0,,,,,False,,none
RBM15B,ENSG00000259956,Stim48hr,driver_antagonize,2.8932648,-0.43675303,0.2087054675786509,0.2087054675786509,,,,,False,,weak
RBM17,ENSG00000134453,Rest,driver_antagonize,3.105416,-0.42795166,0.7223634593110823,0.7223634593110823,,,,,False,,strong
RBM26,ENSG00000139746,Rest,brake_agonize,3.5863903,0.49979755,0.4772677227862407,0.4772677227862407,rheumatoid arthritis,neurodegenerative disease,0.495,1.0,True,2.0943000316619873,moderate
RBM38,ENSG00000132819,Stim8hr,driver_antagonize,3.0543485,-0.44704187,0.0,0.0,,,,,False,,none
RBM41,ENSG00000089682,Rest,driver_antagonize,3.0495555,-0.4966,0.0,0.0,,,,,False,,none
RBM43,ENSG00000184898,Stim8hr,brake_agonize,3.58027,0.45325288,0.41430928328749,0.41430928328749,,mathematical ability,0.297,9.0,False,1.2742999792099,moderate
RBMS1,ENSG00000153250,Stim48hr,brake_agonize,3.2471423,0.43902668,0.0,0.0,,,,,False,,none
RBMX2,ENSG00000134597,Rest,driver_antagonize,3.1100137,-0.4741397,0.0,0.0,,,,,False,,none
RC3H1,ENSG00000135870,Stim48hr,driver_antagonize,3.2208753,-0.6074075,0.0,0.0,,,,,False,,none
RCBTB1,ENSG00000136144,Stim8hr,brake_agonize,3.542445,0.55497193,0.0,0.0,,,,,False,,none
RCN1,ENSG00000049449,Stim8hr,driver_antagonize,4.1974354,-0.67260116,0.0,0.0,,,,,False,,none
RCOR1,ENSG00000089902,Stim8hr,driver_antagonize,2.930075,-0.5159993,0.4919722575924795,0.4919722575924795,,,,,False,,moderate
RDX,ENSG00000137710,Stim8hr,brake_agonize,2.825085,0.41906556,0.0,0.0,,,,,False,,none
RELA,ENSG00000173039,Stim8hr,driver_antagonize,3.1186,-0.62072873,0.0,0.0,,,,,False,,none
RELCH,ENSG00000134444,Stim8hr,brake_agonize,2.7529404,0.4330239,0.0,0.0,,,,,False,,none
REPS1,ENSG00000135597,Stim8hr,driver_antagonize,3.0423403,-0.41742375,0.4771373593285544,0.4771373593285544,,,,,False,,moderate
REST,ENSG00000084093,Stim8hr,brake_agonize,3.7121525,0.7249963,0.0,0.0,,,,,False,,none
RETREG2,ENSG00000144567,Stim8hr,driver_antagonize,2.8249748,-0.39505628,0.0,0.0,,,,,False,,none
REXO4,ENSG00000148300,Stim8hr,driver_antagonize,3.3405921,-0.47877955,0.0,0.0,,,,,False,,none
RFNG,ENSG00000169733,Stim48hr,driver_antagonize,3.091624,-0.40671906,0.0,0.0,,,,,False,,none
RFT1,ENSG00000163933,Stim48hr,driver_antagonize,3.8694675,-0.5788581,0.6191407603966973,0.6191407603966973,Crohn disease,RFT1-congenital disorder of glycosylation,0.816,4.0,False,0.7738699913024902,strong
RFX2,ENSG00000087903,Stim8hr,driver_antagonize,2.8721054,-0.3949387,0.0,0.0,,,,,False,,none
RGL4,ENSG00000159496,Stim8hr,driver_antagonize,3.2402976,-0.46049097,0.0,0.0,,,,,False,,none
RGS10,ENSG00000148908,Rest,driver_antagonize,3.1730716,-0.47204867,0.0,0.0,,,,,False,,none
RGS12,ENSG00000159788,Stim48hr,brake_agonize,3.180782,0.44624674,0.0,0.0,,,,,False,,none
RGS2,ENSG00000116741,Stim8hr,brake_agonize,3.640318,0.47109222,0.0,0.0,,,,,False,,none
RHBDD3,ENSG00000100263,Stim48hr,driver_antagonize,4.6282687,-0.71558255,0.0,0.0,,,,,False,,none
RHOBTB2,ENSG00000008853,Stim8hr,driver_antagonize,3.6971083,-0.5370975,0.0,0.0,,,,,False,,none
RHOF,ENSG00000139725,Stim48hr,driver_antagonize,3.1323726,-0.590204,0.0,0.0,,,,,False,,none
RHOG,ENSG00000177105,Stim8hr,driver_antagonize,2.961038,-0.456676,0.0,0.0,,,,,False,,none
RHOU,ENSG00000116574,Stim48hr,brake_agonize,3.82069,0.476868,0.0,0.0,,,,,False,,none
RIBC2,ENSG00000128408,Stim8hr,brake_agonize,3.0782843,0.3980296,0.371127877068571,0.371127877068571,,,,,False,,moderate
RICTOR,ENSG00000164327,Stim48hr,driver_antagonize,3.9950092,-0.68596643,0.0,0.0,,,,,False,,none
RIDA,ENSG00000132541,Stim8hr,brake_agonize,4.6611214,0.8663599,0.0,0.0,,,,,False,,none
RIN3,ENSG00000100599,Stim48hr,driver_antagonize,3.7576928,-0.5457825,0.8214808979760357,0.8214808979760357,asthma,Abnormality of the skeletal system,0.483,3.0,False,1.2056000232696533,strong
RIOK3,ENSG00000101782,Stim48hr,driver_antagonize,3.5252898,-0.6229802,0.0,0.0,,,,,False,,none
RIOX1,ENSG00000170468,Stim8hr,brake_agonize,4.532678,0.63425034,0.0,0.0,,,,,False,,none
RIPK3,ENSG00000129465,Stim48hr,driver_antagonize,3.215591,-0.4423038,0.0,0.0,,,,,False,,none
RMDN1,ENSG00000176623,Stim48hr,driver_antagonize,3.0473945,-0.49517134,0.0,0.0,,,,,False,,none
RMDN3,ENSG00000137824,Stim8hr,driver_antagonize,3.192721,-0.482108,0.0,0.0,,,,,False,,none
RNF10,ENSG00000022840,Stim8hr,driver_antagonize,3.0413897,-0.46520472,0.0,0.0,,,,,False,,none
RNF115,ENSG00000265491,Stim8hr,driver_antagonize,3.001718,-0.4156686,0.0,0.0,,,,,False,,none
RNF121,ENSG00000137522,Rest,driver_antagonize,3.762222,-0.57443506,0.0,0.0,,,,,False,,none
RNF139,ENSG00000170881,Stim8hr,brake_agonize,3.1097379,0.43868813,0.0,0.0,,,,,False,,none
RNF141,ENSG00000110315,Stim8hr,brake_agonize,3.44257,0.38257453,0.3863698628487438,0.3863698628487438,Hashimoto thyroiditis,hypothyroidism,0.362,6.0,False,0.9322199821472168,moderate
RNF145,ENSG00000145860,Stim8hr,driver_antagonize,3.2153585,-0.5521335,0.5204590342528925,0.5204590342528925,,,,,False,,strong
RNF167,ENSG00000108523,Stim48hr,driver_antagonize,4.24764,-0.6885345,0.0,0.0,,,,,False,,none
RNF185,ENSG00000138942,Stim8hr,driver_antagonize,3.2406583,-0.4664804,0.2131755060037087,0.2131755060037087,,,,,False,,weak
RNF19B,ENSG00000116514,Stim8hr,driver_antagonize,4.2174826,-0.6442931,0.0,0.0,,,,,False,,none
RNF216,ENSG00000011275,Stim8hr,driver_antagonize,3.2136877,-0.43955216,0.5290495071104055,0.5290495071104055,,,,,False,,strong
RNF25,ENSG00000163481,Stim8hr,driver_antagonize,4.410849,-0.7927706,0.0,0.0,,,,,False,,none
RNF32,ENSG00000105982,Stim8hr,brake_agonize,2.7806244,0.33513165,0.0,0.0,,,,,False,,none
RNF38,ENSG00000137075,Stim8hr,brake_agonize,2.9555047,0.3800688,0.0,0.0,,,,,False,,none
RNFT2,ENSG00000135119,Stim8hr,driver_antagonize,3.8883586,-0.6056467,0.0,0.0,,,,,False,,none
ROCK2,ENSG00000134318,Rest,driver_antagonize,3.1136527,-0.48541424,0.0,0.0,,,,,False,,none
ROGDI,ENSG00000067836,Stim48hr,driver_antagonize,3.1547487,-0.53293735,0.0,0.0,,,,,False,,none
RP9,ENSG00000164610,Rest,driver_antagonize,3.2082212,-0.39986587,0.0,0.0,,,,,False,,none
RPGRIP1L,ENSG00000103494,Stim48hr,driver_antagonize,3.7116067,-0.4861985,0.4134730391942034,0.4134730391942034,,Joubert syndrome,0.808,4.0,False,1.019700050354004,moderate
